H3K27me3 enriched genes in Early Embryos,Input,Suggested Match,History
2RSSE.2,2RSSE.2,WBGene00007064,"Public name for Dead gene WBGene00044165. History of WBGene00044165: Merged into ""WBGene00007064"" on 2013-09-12"
4R79.1,4R79.1,WBGene00003525,Sequence name for WBGene00003525(nas-6). History: N.A.
6R55.2,6R55.2,,Public name for Dead gene WBGene00007069. History of WBGene00007069: Killed on 2019-05-20. Remark: No evidence for this gene.
AC3.10,AC3.10,WBGene00004964,"Sequence name for WBGene00004964(spe-10). History: N.A.. Public name for Dead gene WBGene00044023. History of WBGene00044023: Merged into ""WBGene00004964"" on 2005-12-22"
AC3.3,AC3.3,WBGene00000024,Sequence name for WBGene00000024(abu-1). History: N.A.
AC3.4,AC3.4,WBGene00004098,"Sequence name for WBGene00004098(pqn-2). History: Split into ""WBGene00044023"" on 2004-12-13"
AC3.5,AC3.5,WBGene00007071,Public name for WBGene00007071. History: N.A.
AC3.6,AC3.6,WBGene00000724,Sequence name for WBGene00000724(col-151). History: N.A.
AC3.7,AC3.7,WBGene00007072,Sequence name for WBGene00007072(ugt-1). History: Renamed on 2004-08-25
AC3.8,AC3.8,WBGene00007073,Sequence name for WBGene00007073(ugt-2). History: N.A.
AC7.1,AC7.1,WBGene00006428,Sequence name for WBGene00006428(tkr-3). History: Renamed on 2012-02-17
AC8.11,AC8.11,WBGene00043989,Public name for WBGene00043989. History: N.A.
AC8.4,AC8.4,WBGene00007076,Public name for WBGene00007076. History: N.A.
AH10.1,AH10.1,WBGene00007082,Sequence name for WBGene00007082(acs-10). History: N.A.
AH10.2,AH10.2,WBGene00007083,Public name for WBGene00007083. History: N.A.
AH10.3,AH10.3,WBGene00003916,"Public name for Dead gene WBGene00007084. History of WBGene00007084: Merged into ""WBGene00003916"" on 2017-09-21"
AH10.4,AH10.4,WBGene00007085,Public name for WBGene00007085. History: N.A.
AH6.1,AH6.1,WBGene00001528,Sequence name for WBGene00001528(gcy-1). History: N.A.
AH6.12,AH6.12,WBGene00005034,Sequence name for WBGene00005034(sra-8). History: N.A.
AH6.14,AH6.14,WBGene00005035,Sequence name for WBGene00005035(sra-9). History: N.A.
AH6.2,AH6.2,WBGene00007080,Sequence name for WBGene00007080(sfxn-1.1). History: N.A.
AH6.3,AH6.3,WBGene00007081,Public name for WBGene00007081. History: N.A.
AH6.4,AH6.4,WBGene00005027,Sequence name for WBGene00005027(sra-1). History: N.A.
AH6.6,AH6.6,WBGene00005028,Sequence name for WBGene00005028(sra-2). History: N.A.
AH9.2,AH9.2,WBGene00000797,Sequence name for WBGene00000797(crn-4). History: N.A.
AH9.3,AH9.3,WBGene00014999,Public name for WBGene00014999. History: N.A.
AH9.4,AH9.4,WBGene00015000,Public name for WBGene00015000. History: N.A.
AH9.6,AH9.6,WBGene00044701,Public name for WBGene00044701. History: N.A.
B0024.1,B0024.1,WBGene00000722,Sequence name for WBGene00000722(col-149). History: N.A.
B0024.13,B0024.13,WBGene00007102,Public name for WBGene00007102. History: N.A.
B0024.15,B0024.15,WBGene00007104,Public name for WBGene00007104. History: N.A.
B0024.2,B0024.2,WBGene00000723,Sequence name for WBGene00000723(col-150). History: N.A.
