increased in hrde-1 at 23C 2,Input,Suggested Match,History
scl-24,scl-24,WBGene00008575,Public name for WBGene00008575. History: N.A.
E01G4.5,E01G4.5,WBGene00008447,Public name for WBGene00008447. History: N.A.
F58H7.7,F58H7.7,WBGene00019072,"Sequence name for WBGene00019072(fbxc-8). History: Split into F58H7.11(WBGene00271786). History of WBGene00019072: Split into ""WBGene00271786"" on 2017-09-21"
F58H7.5,F58H7.5,WBGene00019070,Public name for WBGene00019070. History: N.A.
W03H9.2,W03H9.2,WBGene00012228,Public name for WBGene00012228. History: N.A.
W03H9.3,W03H9.3,WBGene00012228,"Public name for Dead gene WBGene00012229. History of WBGene00012229: Merged into ""WBGene00012228"" on 2011-04-19"
F55B11.6,F55B11.6,WBGene00044249,Public name for WBGene00044249. History: N.A.
tag-329,tag-329,WBGene00008231,Public name for WBGene00008231. History: N.A.
F40D4.13,F40D4.13,WBGene00009572,Public name for WBGene00009572. History: N.A.
C13B9.4,C13B9.4,WBGene00015735,Sequence name for WBGene00015735(pdfr-1). History: Renamed on 2012-08-29
F41G4.7,F41G4.7,WBGene00018310,"Public name for WBGene00018310. History: Split into F41G4.13(WBGene00304806). History of WBGene00018310: Split into ""WBGene00304806"" on 2019-05-20"
F41G4.5,F41G4.5,WBGene00018309,Public name for WBGene00018309. History: N.A.
Y53F4B.10,Y53F4B.10,WBGene00013157,Public name for WBGene00013157. History: N.A.
Y61A9LA.12,Y61A9LA.12,WBGene00044586,Public name for WBGene00044586. History: N.A.
ZC15.1,ZC15.1,WBGene00013830,Public name for WBGene00013830. History: N.A.
D2096.1,D2096.1,WBGene00017069,Sequence name for WBGene00017069(timm-17B.2). History: N.A.
Y47H9C.9,Y47H9C.9,WBGene00012952,Public name for WBGene00012952. History: N.A.
bath-45,bath-45,WBGene00009247,Public name for WBGene00009247. History: N.A.
C41D11.6,C41D11.6,WBGene00016565,Sequence name for WBGene00016565(sosi-1). History: N.A.
F37H8.2,F37H8.2,WBGene00009511,Public name for WBGene00009511. History: N.A.
