1.5-fold Up-regulated genes by tiling array in csr-1(tm892)vs. WT,Input,Suggested Match,History
4R79.2,4R79.2,WBGene00007067,Public name for WBGene00007067. History: N.A.
AC3.10,AC3.10,WBGene00004964,"Sequence name for WBGene00004964(spe-10). History: N.A.. Public name for Dead gene WBGene00044023. History of WBGene00044023: Merged into ""WBGene00004964"" on 2005-12-22"
AC3.3,AC3.3,WBGene00000024,Sequence name for WBGene00000024(abu-1). History: N.A.
AC3.4,AC3.4,WBGene00004098,"Sequence name for WBGene00004098(pqn-2). History: Split into ""WBGene00044023"" on 2004-12-13"
AC7.3,AC7.3,WBGene00014997,Public name for WBGene00014997. History: N.A.
AH10.1,AH10.1,WBGene00007082,Sequence name for WBGene00007082(acs-10). History: N.A.
AH6.2,AH6.2,WBGene00007080,Sequence name for WBGene00007080(sfxn-1.1). History: N.A.
AH6.3,AH6.3,WBGene00007081,Public name for WBGene00007081. History: N.A.
B0024.8,B0024.8,WBGene00000491,"Sequence name for WBGene00000491(che-12). History: N.A.. Public name for Dead gene WBGene00007098. History of WBGene00007098: Merged into ""WBGene00000491"" on 2008-02-20"
B0034.1,B0034.1,WBGene00015002,Public name for WBGene00015002. History: N.A.
B0041.1,B0041.1,WBGene00015006,Public name for WBGene00015006. History: N.A.
B0205.10,B0205.10,WBGene00015024,Public name for WBGene00015024. History: N.A.
B0207.1,B0207.1,WBGene00015026,Public name for WBGene00015026. History: N.A.
B0207.11,B0207.11,WBGene00015034,Public name for WBGene00015034. History: N.A.
B0207.7,B0207.7,WBGene00015030,Public name for WBGene00015030. History: N.A.
B0212.5,B0212.5,WBGene00003889,Sequence name for WBGene00003889(osm-9). History: N.A.
B0218.5,B0218.5,WBGene00015049,Public name for WBGene00015049. History: N.A.
B0218.7,B0218.7,WBGene00015051,Public name for WBGene00015051. History: N.A.
B0218.8,B0218.8,WBGene00015052,Sequence name for WBGene00015052(clec-52). History: N.A.
B0222.7,B0222.7,WBGene00000718,Sequence name for WBGene00000718(col-145). History: N.A.
B0240.2,B0240.2,WBGene00007117,Sequence name for WBGene00007117(spe-42). History: N.A.
B0244.9,B0244.9,WBGene00015084,Public name for WBGene00015084. History: N.A.
B0250.9,B0250.9,WBGene00007126,Sequence name for WBGene00007126(dhcr-7). History: N.A.
B0252.5,B0252.5,WBGene00015089,"Public name for WBGene00015089. History: Split into B0252.11(WBGene00305086). History of WBGene00015089: Split into ""WBGene00305086"" on 2019-10-21"
B0273.1,B0273.1,WBGene00015097,Public name for WBGene00015097. History: N.A.
B0280.11,B0280.11,WBGene00015106,"Public name for WBGene00015106. History: Split into B0280.17(WBGene00044674). History of WBGene00015106: Split into ""WBGene00044674"" on 2005-11-18"
B0280.12,B0280.12,WBGene00001613,Sequence name for WBGene00001613(glr-2). History: N.A.
B0280.17,B0280.17,WBGene00044674,Public name for WBGene00044674. History: N.A.
B0280.4,B0280.4,WBGene00003845,Sequence name for WBGene00003845(odd-1). History: N.A.
B0304.3,B0304.3,WBGene00015135,Sequence name for WBGene00015135(cyp-23A1). History: N.A.
B0361.11,B0361.11,WBGene00015165,Public name for WBGene00015165. History: N.A.
B0361.4,B0361.4,WBGene00015158,Public name for WBGene00015158. History: N.A.
B0379.2,B0379.2,WBGene00007156,Public name for WBGene00007156. History: N.A.
