Genes enriched in CSR-1-associated endo-siRNAs (CSR-1 Targets),Input,Suggested Match,History
AH6.5,AH6.5,WBGene00003231,Sequence name for WBGene00003231(mex-6). History: N.A.
B0001.1,B0001.1,WBGene00003010,"Sequence name for WBGene00003010(lin-24). History: N.A.. Public name for Dead gene WBGene00007086. History of WBGene00007086: Merged into ""WBGene00003010"" on 2007-02-05"
B0001.2,B0001.2,WBGene00007087,Public name for WBGene00007087. History: N.A.
B0001.3,B0001.3,WBGene00007088,Public name for WBGene00007088. History: N.A.
B0001.7,B0001.7,WBGene00007092,Public name for WBGene00007092. History: N.A.
B0001.8,B0001.8,WBGene00007093,Public name for WBGene00007093. History: N.A.
B0019.2,B0019.2,WBGene00007094,Public name for WBGene00007094. History: N.A.
B0024.10,B0024.10,WBGene00007100,Sequence name for WBGene00007100(asps-1). History: N.A.
B0024.11,B0024.11,WBGene00007101,Public name for WBGene00007101. History: N.A.
B0025.1,B0025.1,WBGene00006932,Sequence name for WBGene00006932(vps-34). History: N.A.
B0025.2,B0025.2,WBGene00000814,Sequence name for WBGene00000814(csn-2). History: N.A.
B0025.4,B0025.4,WBGene00015001,Public name for WBGene00015001. History: N.A.
B0035.1,B0035.1,WBGene00007105,Sequence name for WBGene00007105(znf-207). History: N.A.
B0035.11,B0035.11,WBGene00007110,Sequence name for WBGene00007110(leo-1). History: N.A.
B0035.12,B0035.12,WBGene00007111,Sequence name for WBGene00007111(sart-3). History: N.A.
B0035.14,B0035.14,WBGene00001019,Sequence name for WBGene00001019(dnj-1). History: N.A.
B0035.15,B0035.15,WBGene00007113,Public name for WBGene00007113. History: N.A.
B0035.2,B0035.2,WBGene00001020,Sequence name for WBGene00001020(dnj-2). History: N.A.
B0035.3,B0035.3,WBGene00007106,Public name for WBGene00007106. History: N.A.
B0035.4,B0035.4,WBGene00007107,"Sequence name for WBGene00007107(pfd-4). History: Split into B0035.22(WBGene00303031). History of WBGene00007107: Renamed on 2006-08-02; Split into ""WBGene00303031"" on 2018-03-01"
B0035.5,B0035.5,WBGene00007108,Sequence name for WBGene00007108(gspd-1). History: N.A.
B0035.6,B0035.6,WBGene00007109,Sequence name for WBGene00007109(edg-1). History: N.A.
B0035.8,B0035.8,WBGene00001922,Sequence name for WBGene00001922(his-48). History: N.A.
B0041.2,B0041.2,WBGene00015007,Sequence name for WBGene00015007(ain-2). History: N.A.
B0041.4,B0041.4,WBGene00004415,Sequence name for WBGene00004415(rpl-4). History: N.A.
B0041.7,B0041.7,WBGene00006961,Sequence name for WBGene00006961(xnp-1). History: Renamed on 2004-09-10
